Customer ID,TotalSales,TotalQuantity,TotalOrders,NumberOfProducts,CustomerSegment
17542.0,340.85,323,3,57,Low Value
17543.0,120.05,62,1,13,Low Value
17544.0,944.82,410,3,80,Low Value
17545.0,1409.86,682,6,204,Medium Value
17547.0,727.85,223,2,24,Low Value
17548.0,731.26,494,4,22,Low Value
17549.0,148.86,210,2,5,Low Value
17550.0,2506.64,968,9,252,Medium Value
17551.0,290.34,142,1,39,Low Value
17552.0,2786.77,1951,12,82,Medium Value
17553.0,3757.6,2288,4,2,Medium Value
17554.0,1952.45,1763,5,58,Medium Value
17555.0,1045.74,739,5,222,Medium Value
17556.0,300.67,184,2,13,Low Value
17557.0,575.46,310,4,28,Low Value
17558.0,259.17,54,1,28,Low Value
17559.0,167.62,270,1,12,Low Value
17560.0,1895.8,1588,8,37,Medium Value
17561.0,703.02,381,4,166,Low Value
17562.0,1122.38,817,7,49,Medium Value
17563.0,392.38,256,2,27,Low Value
17564.0,454.01,146,3,38,Low Value
17565.0,131.83,67,1,30,Low Value
17566.0,869.77,497,2,113,Low Value
17567.0,4838.08,2908,9,130,Medium Value
17568.0,374.45,275,1,61,Low Value
17569.0,344.14,159,1,29,Low Value
17570.0,100.0,1,1,1,Low Value
17571.0,1630.91,991,5,291,Medium Value
17572.0,652.21,327,10,14,Low Value
17573.0,380.6,308,3,24,Low Value
17574.0,185.65,77,1,8,Low Value
17575.0,171.7,72,1,5,Low Value
17576.0,8711.95,4583,41,420,High Value
17577.0,348.75,179,2,20,Low Value
17578.0,1047.33,529,7,57,Medium Value
17579.0,753.28,375,4,89,Low Value
17580.0,541.02,223,5,78,Low Value
17581.0,17951.17,9519,43,432,High Value
17582.0,1446.95,603,5,95,Medium Value
17583.0,135.95,55,1,7,Low Value
17584.0,5309.42,2464,6,91,High Value
17585.0,2064.71,2510,7,301,Medium Value
17586.0,167.4,68,1,8,Low Value
17587.0,176.71,67,1,42,Low Value
17588.0,2939.55,1379,7,43,Medium Value
17589.0,13837.94,8704,18,627,High Value
17590.0,1468.02,822,3,162,Medium Value
17591.0,2339.32,1028,8,94,Medium Value
17592.0,148.3,38,1,13,Low Value
17593.0,8092.32,5595,11,318,High Value
17594.0,2497.88,1368,4,75,Medium Value
17595.0,386.69,228,2,68,Low Value
17596.0,4491.46,7010,13,278,Medium Value
17597.0,3484.09,2215,5,111,Medium Value
17598.0,409.98,126,1,10,Low Value
17599.0,52.05,11,1,3,Low Value
17600.0,161.67,144,1,13,Low Value
17601.0,413.08,295,2,69,Low Value
17602.0,7354.43,5880,14,463,High Value
17603.0,1788.38,638,4,103,Medium Value
17604.0,942.38,614,6,143,Low Value
17605.0,160.75,71,1,13,Low Value
17606.0,87.3,42,1,6,Low Value
17607.0,333.81,269,1,22,Low Value
17608.0,488.06,528,4,134,Low Value
17609.0,1887.9,1321,11,320,Medium Value
17610.0,1511.94,893,5,114,Medium Value
17611.0,8337.53,5341,28,736,High Value
17612.0,5394.86,3521,18,232,High Value
17613.0,4544.55,2490,14,211,Medium Value
17614.0,386.32,235,1,97,Low Value
17615.0,721.8,378,6,47,Low Value
17616.0,734.4,288,4,1,Low Value
17617.0,385.19,249,1,18,Low Value
17618.0,4001.64,1798,11,218,Medium Value
17619.0,214.37,124,1,71,Low Value
17620.0,81.44,60,1,4,Low Value
17621.0,3175.12,1110,6,62,Medium Value
17622.0,1130.21,379,2,19,Medium Value
17623.0,2365.77,799,7,134,Medium Value
17624.0,1568.63,958,4,93,Medium Value
17625.0,5978.9,3505,8,449,High Value
17626.0,254.0,202,1,18,Low Value
17627.0,296.36,676,1,9,Low Value
17628.0,75.75,79,1,5,Low Value
17629.0,2455.52,1903,10,129,Medium Value
17630.0,503.6,158,2,24,Low Value
17631.0,998.49,591,7,68,Low Value
17633.0,2057.39,899,7,84,Medium Value
17634.0,2358.59,838,9,209,Medium Value
17635.0,1265.58,770,3,63,Medium Value
17636.0,285.56,182,1,20,Low Value
17637.0,547.06,280,2,35,Low Value
17638.0,842.4,432,2,2,Low Value
17639.0,615.17,576,6,59,Low Value
17640.0,3168.94,1692,6,48,Medium Value
17642.0,1824.49,1475,5,92,Medium Value
17643.0,439.7,226,2,30,Low Value
17644.0,6028.6,3469,20,171,High Value
17646.0,3898.79,1308,12,129,Medium Value
17647.0,331.66,82,3,12,Low Value
17648.0,2216.37,954,5,114,Medium Value
17649.0,1578.89,723,3,91,Medium Value
17650.0,166.08,150,1,8,Low Value
17651.0,5703.52,4086,16,210,High Value
17652.0,4867.72,2509,12,121,Medium Value
17653.0,1207.56,1409,4,44,Medium Value
17654.0,117.55,41,1,22,Low Value
17655.0,2976.38,1268,9,75,Medium Value
17656.0,1674.69,1399,5,68,Medium Value
17657.0,126.0,60,1,7,Low Value
17658.0,595.42,616,2,17,Low Value
17659.0,3586.99,1752,14,150,Medium Value
17660.0,342.22,259,2,75,Low Value
17662.0,412.92,184,2,14,Low Value
17663.0,5175.83,2297,17,155,High Value
17664.0,1166.23,1058,4,69,Medium Value
17665.0,563.1,690,1,19,Low Value
17666.0,2047.8,1552,5,30,Medium Value
17667.0,3950.7,2192,9,147,Medium Value
17668.0,347.75,93,2,14,Low Value
17669.0,6142.35,3505,10,95,High Value
17670.0,205.7,110,1,11,Low Value
17671.0,2009.16,987,5,54,Medium Value
17672.0,5778.63,2758,7,183,High Value
17673.0,4173.88,3284,13,195,Medium Value
17674.0,551.04,672,2,19,Low Value
17675.0,37642.48,16180,70,364,High Value
17676.0,2448.64,1764,10,92,Medium Value
17677.0,35058.46,20921,54,382,High Value
17678.0,599.76,368,2,27,Low Value
17679.0,3577.61,1755,7,68,Medium Value
17680.0,497.45,155,3,20,Low Value
17681.0,731.2,450,5,12,Low Value
17682.0,4065.28,2281,11,91,Medium Value
17683.0,819.01,781,3,41,Low Value
17684.0,239.41,145,1,15,Low Value
17685.0,5454.95,3474,12,128,High Value
17686.0,8296.81,3583,9,295,High Value
17687.0,432.68,210,1,26,Low Value
17688.0,304.2,114,1,19,Low Value
17689.0,317.08,300,2,19,Low Value
17690.0,6963.8,2939,20,243,High Value
17691.0,637.55,315,4,37,Low Value
17692.0,2975.8,2338,12,91,Medium Value
17693.0,200.47,231,1,16,Low Value
17694.0,1695.97,1493,3,55,Medium Value
17695.0,1746.04,1809,5,45,Medium Value
17696.0,7679.59,5891,27,196,High Value
17697.0,338.95,93,1,19,Low Value
17698.0,154.95,93,1,8,Low Value
17699.0,442.0,208,2,17,Low Value
17700.0,6679.97,3469,14,263,High Value
17701.0,417.95,109,1,24,Low Value
17702.0,3144.04,2153,6,122,Medium Value
17703.0,1094.84,897,4,64,Medium Value
17704.0,885.19,343,2,27,Low Value
17705.0,2083.9,1301,11,78,Medium Value
17706.0,20272.15,7824,31,431,High Value
17707.0,609.3,546,8,10,Low Value
17708.0,884.18,387,4,57,Low Value
17709.0,671.01,295,5,37,Low Value
17710.0,293.5,158,1,20,Low Value
17711.0,385.1,246,2,22,Low Value
17712.0,522.91,215,1,29,Low Value
17713.0,1198.09,989,4,55,Medium Value
17714.0,1410.18,608,5,69,Medium Value
17715.0,489.6,576,2,1,Low Value
17716.0,15956.97,8819,24,349,High Value
17717.0,376.92,344,1,26,Low Value
17718.0,439.18,274,2,22,Low Value
17719.0,5396.04,2466,15,111,High Value
17720.0,2666.91,1589,10,82,Medium Value
17721.0,307.21,107,1,11,Low Value
17722.0,3520.22,2412,5,163,Medium Value
17723.0,3378.4,912,7,6,Medium Value
17724.0,1033.0,300,3,38,Medium Value
17725.0,3439.08,2162,11,115,Medium Value
17726.0,1092.06,444,7,53,Medium Value
17727.0,1060.25,645,1,66,Medium Value
17728.0,4238.76,2146,5,201,Medium Value
17729.0,438.65,247,1,23,Low Value
17730.0,7773.8,5300,20,181,High Value
17731.0,1708.99,707,6,83,Medium Value
17732.0,2166.42,1058,8,92,Medium Value
17733.0,692.19,463,2,33,Low Value
17734.0,1442.32,741,6,77,Medium Value
17735.0,16790.33,10683,26,395,High Value
17736.0,377.44,238,3,24,Low Value
17737.0,168.24,108,2,8,Low Value
17738.0,4183.56,2776,13,176,Medium Value
17739.0,7730.59,2335,18,66,High Value
17740.0,426.9,222,6,5,Low Value
17741.0,101.1,114,2,6,Low Value
17742.0,2098.48,653,11,52,Medium Value
17743.0,229.2,96,1,3,Low Value
17744.0,2649.14,3826,7,120,Medium Value
17745.0,600.34,164,2,27,Low Value
17746.0,904.18,688,4,32,Low Value
17747.0,71.4,12,1,1,Low Value
17748.0,358.15,111,1,17,Low Value
17749.0,1026.18,446,3,52,Medium Value
17750.0,1710.45,3747,9,101,Medium Value
17751.0,157.86,147,1,31,Low Value
17752.0,80.64,192,1,1,Low Value
17753.0,382.06,124,4,63,Low Value
17754.0,4451.22,4366,13,190,Medium Value
17756.0,728.75,399,3,54,Low Value
17757.0,9074.05,5011,56,397,High Value
17758.0,4964.03,3199,12,409,Medium Value
17759.0,1261.88,965,5,114,Medium Value
17760.0,746.39,531,6,58,Low Value
17761.0,712.78,398,1,19,Low Value
17762.0,129.75,129,1,16,Low Value
17763.0,86.15,41,4,11,Low Value
17764.0,1513.57,674,5,127,Medium Value
17765.0,524.0,195,4,73,Low Value
17766.0,299.61,155,2,21,Low Value
17767.0,413.05,198,2,35,Low Value
17768.0,3292.73,2339,7,137,Medium Value
17769.0,7053.38,3157,17,342,High Value
17770.0,1143.27,365,5,33,Medium Value
17771.0,387.41,373,4,63,Low Value
17772.0,360.75,113,3,94,Low Value
17773.0,575.37,254,2,48,Low Value
17774.0,3273.83,1585,9,287,Medium Value
17775.0,56.4,72,1,3,Low Value
17776.0,330.56,273,2,75,Low Value
17777.0,647.56,501,3,141,Low Value
17778.0,197.7,214,1,10,Low Value
17779.0,650.32,396,3,73,Low Value
17780.0,346.56,156,3,76,Low Value
17781.0,188.02,34,2,12,Low Value
17782.0,679.02,538,2,29,Low Value
17783.0,376.96,438,3,91,Low Value
17784.0,112.86,72,1,19,Low Value
17785.0,403.38,227,3,48,Low Value
17786.0,266.85,195,2,57,Low Value
17787.0,1817.54,896,4,94,Medium Value
17788.0,1117.9,211,2,3,Medium Value
17789.0,397.15,199,2,27,Low Value
17790.0,2779.41,1387,20,189,Medium Value
17791.0,106.1,46,1,10,Low Value
17792.0,368.35,149,2,45,Low Value
17793.0,300.34,226,1,49,Low Value
17794.0,147.3,46,2,7,Low Value
17795.0,342.83,305,2,43,Low Value
17796.0,1236.39,347,7,149,Medium Value
17797.0,1971.87,1086,8,223,Medium Value
17798.0,178.07,138,1,43,Low Value
17799.0,6246.93,3674,20,512,High Value
17800.0,1187.21,732,9,51,Medium Value
17801.0,770.03,820,3,66,Low Value
17802.0,4946.22,2705,10,295,Medium Value
17803.0,184.66,98,1,27,Low Value
17804.0,383.78,194,3,85,Low Value
17805.0,927.03,1126,2,10,Low Value
17806.0,546.04,727,1,43,Low Value
17807.0,437.87,262,3,88,Low Value
17808.0,262.64,143,4,28,Low Value
17809.0,10085.89,2995,20,64,High Value
17810.0,373.16,118,2,51,Low Value
17811.0,9519.8,5278,47,543,High Value
17812.0,911.99,444,7,162,Low Value
17813.0,1698.07,752,5,297,Medium Value
17814.0,1609.37,1435,2,112,Medium Value
17815.0,591.96,612,1,13,Low Value
17816.0,96.11,80,6,41,Low Value
17817.0,788.15,353,6,115,Low Value
17818.0,124.78,86,1,42,Low Value
17819.0,6021.05,1610,12,68,High Value
17820.0,180.61,111,1,39,Low Value
17821.0,334.62,162,1,6,Low Value
17822.0,2162.93,1375,5,153,Medium Value
17823.0,449.25,252,2,88,Low Value
17824.0,298.4,408,1,13,Low Value
17825.0,701.96,516,4,24,Low Value
17826.0,133.34,84,1,33,Low Value
17827.0,2376.17,1582,6,243,Medium Value
17828.0,1820.09,667,4,54,Medium Value
17829.0,4756.74,3009,5,123,Medium Value
17830.0,398.7,92,3,18,Low Value
17831.0,35.4,12,1,2,Low Value
17832.0,155.37,208,1,61,Low Value
17833.0,338.46,143,1,28,Low Value
17834.0,689.67,639,2,54,Low Value
17835.0,342.24,344,3,45,Low Value
17836.0,110.21,88,1,23,Low Value
17837.0,1541.23,510,8,111,Medium Value
17838.0,5604.64,3491,13,142,High Value
17839.0,318.15,257,1,50,Low Value
17840.0,175.9,128,1,44,Low Value
17841.0,68545.25,36584,211,2269,High Value
17842.0,430.69,89,1,18,Low Value
17843.0,320.4,251,2,57,Low Value
17844.0,51.56,52,1,5,Low Value
17845.0,596.09,195,4,42,Low Value
17846.0,2033.1,1,1,1,Medium Value
17847.0,129.69,29,2,9,Low Value
17848.0,3559.11,1404,30,105,Medium Value
17849.0,1063.76,224,8,26,Medium Value
17850.0,51208.87,21052,155,102,High Value
17851.0,1552.35,933,6,185,Medium Value
17852.0,657.81,372,5,82,Low Value
17853.0,1596.29,625,3,84,Medium Value
17854.0,1068.5,607,6,113,Medium Value
17855.0,208.97,197,1,17,Low Value
17856.0,1418.03,842,4,12,Medium Value
17857.0,27347.04,19906,24,21,High Value
17858.0,12518.65,5383,30,175,High Value
17859.0,141.92,102,1,23,Low Value
17860.0,717.39,696,4,128,Low Value
17861.0,5088.29,4541,18,344,High Value
17862.0,1254.89,440,4,90,Medium Value
17863.0,5360.48,4676,12,159,High Value
17864.0,876.57,1015,5,93,Low Value
17865.0,26312.19,12950,46,412,High Value
17866.0,1134.95,535,3,20,Medium Value
17867.0,1582.05,638,15,119,Medium Value
17868.0,227.15,85,1,18,Low Value
17869.0,813.64,491,7,74,Low Value
17870.0,2753.29,1699,13,215,Medium Value
17871.0,1068.95,665,5,67,Medium Value
17872.0,235.87,176,1,15,Low Value
17873.0,6265.33,4159,18,68,High Value
17874.0,683.46,221,6,38,Low Value
17875.0,167.1,98,1,25,Low Value
17876.0,3424.02,1958,3,3,Medium Value
17877.0,237.61,98,1,12,Low Value
17878.0,1378.93,1014,3,82,Medium Value
17879.0,178.52,45,1,6,Low Value
17880.0,824.92,466,3,43,Low Value
17881.0,133.35,32,1,8,Low Value
17882.0,291.56,130,2,47,Low Value
17883.0,988.42,476,7,157,Low Value
17884.0,2698.47,2749,20,311,Medium Value
17885.0,156.34,110,1,50,Low Value
17886.0,1572.55,711,6,139,Medium Value
17887.0,111.35,30,1,10,Low Value
17888.0,1807.44,1536,25,146,Medium Value
17889.0,746.42,403,7,97,Low Value
17890.0,586.89,402,2,88,Low Value
17891.0,203.86,393,1,34,Low Value
17892.0,244.1,109,3,27,Low Value
17893.0,107.21,149,1,15,Low Value
17894.0,2304.58,938,18,218,Medium Value
17895.0,95.45,127,1,15,Low Value
17896.0,256.32,288,1,2,Low Value
17897.0,2099.89,864,9,214,Medium Value
17898.0,299.18,251,4,48,Low Value
17899.0,154.55,170,1,29,Low Value
17900.0,112.2,73,2,4,Low Value
17901.0,260.08,38,3,22,Low Value
17902.0,216.4,526,1,24,Low Value
17903.0,381.09,142,1,44,Low Value
17904.0,181.07,59,1,33,Low Value
17905.0,2178.87,1299,13,131,Medium Value
17906.0,72.9,26,1,12,Low Value
17907.0,291.76,1046,1,13,Low Value
17908.0,1142.47,670,5,179,Medium Value
17909.0,110.05,35,1,8,Low Value
17910.0,261.7,121,1,25,Low Value
17911.0,366.23,223,1,39,Low Value
17912.0,374.55,215,6,48,Low Value
17913.0,3429.29,1725,14,234,Medium Value
17914.0,329.36,457,1,72,Low Value
17915.0,225.78,184,1,27,Low Value
17916.0,43.87,90,2,15,Low Value
17917.0,335.03,184,3,77,Low Value
17918.0,396.39,352,3,34,Low Value
17919.0,1840.32,1452,2,37,Medium Value
17920.0,23581.78,12265,54,737,High Value
17921.0,2394.36,991,10,233,Medium Value
17922.0,170.4,49,1,8,Low Value
17923.0,497.0,140,3,2,Low Value
17924.0,3257.7,1208,8,27,Medium Value
17925.0,244.08,72,1,1,Low Value
17926.0,1035.49,572,5,28,Medium Value
17927.0,294.0,108,1,10,Low Value
17928.0,341.24,222,3,27,Low Value
17929.0,3082.1,434,12,6,Medium Value
17930.0,4275.22,3795,13,40,Medium Value
17931.0,3402.24,1919,14,277,Medium Value
17932.0,1331.57,789,3,84,Medium Value
17933.0,114.69,63,1,12,Low Value
17934.0,1049.15,628,3,36,Medium Value
17935.0,686.14,244,7,60,Low Value
17936.0,380.13,257,1,68,Low Value
17937.0,4301.22,1754,7,19,Medium Value
17938.0,144.29,53,1,29,Low Value
17939.0,99.14,40,1,12,Low Value
17940.0,30306.79,85148,16,12,High Value
17941.0,1433.28,1108,4,5,Medium Value
17942.0,77.5,38,1,2,Low Value
17944.0,74.99,84,1,24,Low Value
17945.0,360.35,244,3,66,Low Value
17946.0,149.58,75,2,18,Low Value
17947.0,176.68,168,1,9,Low Value
17948.0,358.56,144,1,1,Low Value
17949.0,117314.08,60538,118,61,High Value
17950.0,1166.29,659,7,133,Medium Value
17951.0,1340.58,780,4,24,Medium Value
17952.0,788.46,477,4,85,Low Value
17953.0,159.17,98,1,20,Low Value
17954.0,3804.38,3180,19,495,Medium Value
17955.0,949.9,681,6,16,Low Value
17956.0,12.75,1,1,1,Low Value
17957.0,111.68,287,1,31,Low Value
17958.0,973.88,284,2,35,Low Value
17959.0,140.75,49,1,2,Low Value
17960.0,135.08,60,3,37,Low Value
17961.0,2866.74,1491,100,499,Medium Value
17962.0,666.96,633,4,146,Low Value
17963.0,643.16,341,4,98,Low Value
17964.0,463.21,294,2,84,Low Value
17965.0,7006.65,4383,29,595,High Value
17966.0,1963.92,3918,10,85,Medium Value
17967.0,223.42,111,2,59,Low Value
17968.0,590.44,352,4,109,Low Value
17969.0,2354.29,1014,20,116,Medium Value
17970.0,562.79,513,1,27,Low Value
17971.0,161.94,62,1,20,Low Value
17972.0,135.19,36,1,30,Low Value
17973.0,337.04,176,1,15,Low Value
17974.0,1739.09,1189,6,280,Medium Value
17975.0,6696.33,2179,24,243,High Value
17976.0,321.79,93,1,56,Low Value
17977.0,1511.45,1948,2,95,Medium Value
17978.0,1159.99,1297,4,63,Medium Value
17979.0,732.41,383,4,116,Low Value
17980.0,1012.72,771,4,41,Medium Value
17981.0,239.12,260,1,17,Low Value
17982.0,138.18,117,1,13,Low Value
17983.0,171.71,108,1,23,Low Value
17984.0,1152.19,939,5,212,Medium Value
17985.0,631.35,171,1,20,Low Value
17986.0,20.8,10,1,1,Low Value
17987.0,965.44,981,5,140,Low Value
17988.0,489.54,186,14,115,Low Value
17989.0,207.33,300,1,26,Low Value
17990.0,1527.61,777,6,40,Medium Value
17991.0,300.3,93,3,37,Low Value
17992.0,252.88,130,1,49,Low Value
17993.0,225.99,108,1,60,Low Value
17994.0,2270.03,2181,11,238,Medium Value
17995.0,495.48,263,3,28,Low Value
17996.0,482.33,587,3,63,Low Value
17997.0,1962.46,2273,8,133,Medium Value
17998.0,639.24,561,3,57,Low Value
17999.0,528.46,286,3,125,Low Value
18000.0,124.25,109,1,6,Low Value
18001.0,924.14,874,6,122,Low Value
18002.0,244.37,71,4,53,Low Value
18003.0,353.51,297,1,23,Low Value
18004.0,157.92,75,1,32,Low Value
18005.0,226.47,86,2,52,Low Value
18006.0,969.51,395,4,57,Low Value
18007.0,215.22,246,1,46,Low Value
18008.0,19759.08,7825,23,78,High Value
18009.0,2144.23,651,9,148,Medium Value
18010.0,174.8,60,1,14,Low Value
18011.0,410.79,125,2,63,Low Value
18012.0,115.3,63,1,13,Low Value
18013.0,187.29,285,2,31,Low Value
18014.0,162.22,66,1,29,Low Value
18015.0,120.03,157,1,46,Low Value
18016.0,1954.56,1207,7,120,Medium Value
18017.0,688.0,400,4,1,Low Value
18018.0,297.99,186,4,43,Low Value
18019.0,38.45,7,1,5,Low Value
18020.0,190.48,67,1,12,Low Value
18021.0,216.41,168,2,32,Low Value
18022.0,1507.25,1311,5,315,Medium Value
18024.0,389.78,184,2,21,Low Value
18025.0,1177.72,1053,6,85,Medium Value
18026.0,2074.07,530,2,12,Medium Value
18027.0,115.31,78,1,21,Low Value
18028.0,192.05,133,1,4,Low Value
18029.0,433.77,253,1,18,Low Value
18030.0,230.65,67,2,8,Low Value
18031.0,451.3,298,1,49,Low Value
18032.0,73.5,42,1,5,Low Value
18033.0,93.82,252,1,32,Low Value
18034.0,754.2,951,3,183,Low Value
18035.0,1260.23,1134,5,52,Medium Value
18036.0,1545.49,741,11,224,Medium Value
18037.0,167.42,37,15,32,Low Value
18038.0,141.48,80,1,25,Low Value
18039.0,548.22,555,4,137,Low Value
18040.0,357.2,148,2,18,Low Value
18041.0,8018.77,7316,38,483,High Value
18042.0,281.15,69,2,13,Low Value
18043.0,529.29,265,3,106,Low Value
18044.0,3505.61,1598,18,129,Medium Value
18045.0,178.34,138,1,43,Low Value
18046.0,189.63,44,1,26,Low Value
18047.0,326.09,130,2,74,Low Value
18048.0,394.93,256,3,56,Low Value
18049.0,500.92,402,2,82,Low Value
18050.0,412.06,250,2,22,Low Value
18051.0,2282.28,1661,7,41,Medium Value
18052.0,10877.18,17766,1,16,High Value
18053.0,571.07,409,3,29,Low Value
18054.0,176.5,96,1,11,Low Value
18055.0,10142.64,3534,14,323,High Value
18056.0,554.6,334,2,28,Low Value
18057.0,1188.46,970,3,120,Medium Value
18058.0,774.06,394,3,12,Low Value
18059.0,306.46,258,3,17,Low Value
18060.0,1185.46,902,2,75,Medium Value
18061.0,6083.81,3359,28,32,High Value
18062.0,1632.67,831,6,46,Medium Value
18063.0,186.6,48,2,2,Low Value
18064.0,4481.83,2685,11,54,Medium Value
18065.0,5866.63,2265,29,213,High Value
18066.0,1440.4,535,3,37,Medium Value
18067.0,396.33,189,1,36,Low Value
18068.0,101.7,6,1,1,Low Value
18069.0,4464.92,3168,11,616,Medium Value
18070.0,314.1,86,1,9,Low Value
18071.0,1169.68,678,6,54,Medium Value
18072.0,247.44,288,1,18,Low Value
18073.0,3859.82,3102,12,23,Medium Value
18074.0,1019.44,361,2,37,Medium Value
18075.0,5783.29,3281,20,182,High Value
18076.0,151.49,164,1,8,Low Value
18077.0,4078.79,3020,18,146,Medium Value
18078.0,725.53,370,4,65,Low Value
18079.0,4203.93,8730,5,109,Medium Value
18080.0,1231.5,642,2,2,Medium Value
18081.0,343.45,195,3,14,Low Value
18082.0,680.84,608,1,62,Low Value
18083.0,463.53,268,1,36,Low Value
18084.0,795.23,755,3,7,Low Value
18085.0,1341.85,507,4,43,Medium Value
18086.0,101.34,106,1,7,Low Value
18087.0,14761.52,7775,17,47,High Value
18088.0,166.03,107,1,35,Low Value
18089.0,428.45,95,1,9,Low Value
18090.0,321.9,307,1,47,Low Value
18091.0,360.85,539,1,25,Low Value
18092.0,14693.72,8298,18,42,High Value
18093.0,4452.71,3429,8,43,Medium Value
18094.0,6391.52,4164,13,55,High Value
18095.0,2303.09,1623,5,37,Medium Value
18096.0,1657.87,1409,6,299,Medium Value
18097.0,4627.92,2716,11,87,Medium Value
18098.0,527.94,215,1,85,Low Value
18099.0,168.31,149,1,19,Low Value
18100.0,451.56,440,1,30,Low Value
18101.0,622.01,247,5,89,Low Value
18102.0,580987.04,181645,145,413,High Value
18103.0,105.8,23,1,10,Low Value
18104.0,754.64,362,1,38,Low Value
18105.0,113.48,46,1,18,Low Value
18106.0,1441.06,506,6,134,Medium Value
18107.0,165.88,65,1,38,Low Value
18108.0,848.81,261,3,44,Low Value
18109.0,9555.71,4822,38,207,High Value
18110.0,392.28,169,2,58,Low Value
18111.0,405.85,232,1,27,Low Value
18112.0,773.36,443,4,59,Low Value
18113.0,76.32,72,1,1,Low Value
18114.0,220.1,55,1,28,Low Value
18115.0,9.7,3,1,3,Low Value
18116.0,2134.49,1267,13,308,Medium Value
18117.0,315.65,605,1,68,Low Value
18118.0,6221.02,3184,29,449,High Value
18119.0,180.7,124,1,29,Low Value
18120.0,111.15,31,1,17,Low Value
18121.0,653.3,438,2,28,Low Value
18122.0,1793.06,1225,6,237,Medium Value
18123.0,666.64,616,3,53,Low Value
18124.0,102.65,47,1,20,Low Value
18125.0,1131.75,800,4,165,Medium Value
18126.0,200.92,135,1,52,Low Value
18127.0,556.13,250,4,58,Low Value
18128.0,399.29,216,1,42,Low Value
18129.0,112.55,48,1,13,Low Value
18130.0,1059.39,824,3,58,Medium Value
18131.0,222.96,552,1,4,Low Value
18132.0,220.13,212,1,60,Low Value
18133.0,931.5,1350,1,1,Low Value
18134.0,445.0,128,2,27,Low Value
18135.0,1249.62,753,10,23,Medium Value
18136.0,1631.36,860,5,78,Medium Value
18137.0,145.99,59,2,26,Low Value
18138.0,152.65,38,1,8,Low Value
18139.0,8438.34,5557,6,35,High Value
18140.0,536.41,395,1,49,Low Value
18141.0,882.47,433,2,38,Low Value
18142.0,1019.52,1276,2,9,Medium Value
18143.0,1000.16,570,2,59,Medium Value
